obsnme,obsval,weight,obgnme,datetime
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:486.0,1010.925967477521,0.0,hds001_010_004,20210501
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:487.8788920947,1010.925906232371,0.0,hds001_010_004,20210502
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:490.1335626083,1010.925832737393,0.0,hds001_010_004,20210505
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:492.8391672246,1010.925744542187,0.0,hds001_010_004,20210507
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:496.0858927642,1010.925638706012,0.0,hds001_010_004,20210511
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:499.9819634117,1010.925511699542,0.0,hds001_010_004,20210514
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:5.133562608273,1010.865731445173,1.0,hds001_010_004,20200106
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:504.6572481887,1010.925359286833,0.0,hds001_010_004,20210519
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:510.2675899211,1010.925176383429,0.0,hds001_010_004,20210525
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:517.0,1010.924956885607,0.0,hds001_010_004,20210601
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:518.8182826723,1010.924612826543,0.0,hds001_010_004,20210602
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:521.000221879,1010.924199949604,0.0,hds001_010_004,20210605
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:523.618548927,1010.92370448842,0.0,hds001_010_004,20210607
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:526.7605413847,1010.923109922006,0.0,hds001_010_004,20210610
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:53.91911347713,1010.877894051403,1.0,hds001_010_004,20200223
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:530.5309323339,1010.922396423167,0.0,hds001_010_004,20210614
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:535.0554014729,1010.921540196194,0.0,hds001_010_004,20210619
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:540.4847644398,1010.920512681493,0.0,hds001_010_004,20210624
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:547.0,1010.919279600088,0.0,hds001_010_004,20210701
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:548.8788920947,1010.918659096835,0.0,hds001_010_004,20210702
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:551.1335626083,1010.917914474633,0.0,hds001_010_004,20210705
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:553.8391672246,1010.91702090142,0.0,hds001_010_004,20210707
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:557.0858927642,1010.915948574907,0.0,hds001_010_004,20210711
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:560.9819634117,1010.914661726717,0.0,hds001_010_004,20210714
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:565.6572481887,1010.913117426408,0.0,hds001_010_004,20210719
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:571.2675899211,1010.911264144881,0.0,hds001_010_004,20210725
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:578.0,1010.909040028173,0.0,hds001_010_004,20210801
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:579.8788920947,1010.908419287384,0.0,hds001_010_004,20210802
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:582.1335626083,1010.907674378058,0.0,hds001_010_004,20210805
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:584.8391672246,1010.906780457216,0.0,hds001_010_004,20210807
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:588.0858927642,1010.905707708962,0.0,hds001_010_004,20210811
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:591.9819634117,1010.904420347813,0.0,hds001_010_004,20210814
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:596.6572481887,1010.902875421602,0.0,hds001_010_004,20210819
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:60.0,1010.881510547868,1.0,hds001_010_004,20200301
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:602.2675899211,1010.901021373278,0.0,hds001_010_004,20210825
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:609.0,1010.898796312374,0.0,hds001_010_004,20210901
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:61.87889209467,1010.883217210512,1.0,hds001_010_004,20200302
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:610.8182826723,1010.898195338956,0.0,hds001_010_004,20210902
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:613.000221879,1010.897474149166,0.0,hds001_010_004,20210905
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:615.618548927,1010.896608689823,0.0,hds001_010_004,20210907
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:618.7605413847,1010.895570092479,0.0,hds001_010_004,20210910
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:622.5309323339,1010.894323708097,0.0,hds001_010_004,20210914
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:627.0554014729,1010.892827947519,0.0,hds001_010_004,20210919
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:632.4847644398,1010.891032888166,0.0,hds001_010_004,20210924
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:639.0,1010.888878599186,0.0,hds001_010_004,20211001
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:64.13356260827,1010.885265083523,1.0,hds001_010_004,20200305
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:640.8788920947,1010.888257301704,0.0,hds001_010_004,20211002
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:643.1335626083,1010.887511718135,0.0,hds001_010_004,20211005
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:645.8391672246,1010.88661697907,0.0,hds001_010_004,20211007
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:649.0858927642,1010.88554323548,0.0,hds001_010_004,20211011
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:652.9819634117,1010.884254659975,0.0,hds001_010_004,20211014
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:657.6572481887,1010.88270824685,0.0,hds001_010_004,20211019
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:66.8391672246,1010.887722355256,1.0,hds001_010_004,20200307
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:663.2675899211,1010.880852369812,0.0,hds001_010_004,20211025
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:670.0,1010.878625047605,0.0,hds001_010_004,20211101
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:671.8182826723,1010.878023458481,0.0,hds001_010_004,20211102
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:674.000221879,1010.877301522641,0.0,hds001_010_004,20211105
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:676.618548927,1010.876435157501,0.0,hds001_010_004,20211107
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:679.7605413847,1010.875395457729,0.0,hds001_010_004,20211110
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:683.5309323339,1010.874147727655,0.0,hds001_010_004,20211114
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:688.0554014729,1010.872650318577,0.0,hds001_010_004,20211119
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:693.4847644398,1010.870853231039,0.0,hds001_010_004,20211124
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:7.839167224597,1010.865643142688,1.0,hds001_010_004,20200108
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:70.08589276419,1010.890670828127,1.0,hds001_010_004,20200311
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:700.0,1010.868696433697,0.0,hds001_010_004,20211201
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:701.8788920947,1010.868339718253,0.0,hds001_010_004,20211202
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:704.1335626083,1010.867911634508,0.0,hds001_010_004,20211205
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:706.8391672246,1010.867397897039,0.0,hds001_010_004,20211207
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:710.0858927642,1010.866781357655,0.0,hds001_010_004,20211211
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:713.9819634117,1010.866041429962,0.0,hds001_010_004,20211214
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:718.6572481887,1010.865153397275,0.0,hds001_010_004,20211219
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:724.2675899211,1010.864087579608,0.0,hds001_010_004,20211225
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:73.98196341169,1010.894208631055,1.0,hds001_010_004,20200314
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:731.0,1010.862808330075,0.0,hds001_010_004,20220101
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:78.6572481887,1010.898453469841,1.0,hds001_010_004,20200319
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:84.26758992111,1010.903546521082,1.0,hds001_010_004,20200325
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:91.0,1010.909657095469,1.0,hds001_010_004,20200401
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:92.81828267226,1010.910737434325,1.0,hds001_010_004,20200402
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:95.00022187897,1010.912033791718,1.0,hds001_010_004,20200405
oname:hds.csv_otype:lst_usecol:hds001_010_004_time:97.61854892703,1010.913589349702,1.0,hds001_010_004,20200407
